"1597","Drip Irrigation","Tưới nhỏ giọt","Phương pháp tưới cung cấp nước chậm và trực tiếp đến rễ cây thông qua các ống và đầu nhỏ giọt","IOT","","Hệ thống tưới nhỏ giọt khi kết hợp với IoT trở thành một giải pháp tưới thông minh hiệu quả."
"1598","Center Pivot Irrigation","Tưới xoay vòng (Trục trung tâm)","Một hệ thống tưới cơ giới di chuyển theo vòng tròn quanh một trục cố định để tưới cho một cánh đồng hình tròn lớn","IOT","","Hệ thống Center Pivot Irrigation hiện đại có thể được điều khiển từ xa qua điện thoại."
"1599","Greenhouse Automation","Tự động hóa nhà kính","Việc sử dụng công nghệ (cảm biến, cơ cấu chấp hành, máy tính) để tự động kiểm soát các điều kiện môi trường bên trong nhà kính","IOT","","Greenhouse Automation bao gồm việc tự động điều chỉnh rèm che nắng, quạt thông gió và hệ thống tưới."
"1600","Climate Control","Kiểm soát khí hậu/môi trường","Việc quản lý các yếu tố như nhiệt độ, độ ẩm, và nồng độ CO2 trong môi trường được kiểm soát (như nhà kính hoặc chuồng trại)","IOT","","Hệ thống Climate Control đảm bảo điều kiện lý tưởng cho cây trồng phát triển."
"1601","Hydroponics","Thủy canh","Kỹ thuật trồng cây trong dung dịch dinh dưỡng (nước + phân bón) mà không cần đất","IOT","","Trang trại Hydroponics đô thị có thể trồng rau quanh năm."
"1602","Aeroponics","Khí canh","Kỹ thuật trồng cây với rễ được treo trong không khí và được phun sương dung dịch dinh dưỡng định kỳ","IOT","","Aeroponics sử dụng ít nước hơn cả thủy canh."
"1603","Aquaponics","Hệ thống tuần hoàn thủy sản - khí canh","Hệ thống kết hợp nuôi trồng thủy sản (cá) với thủy canh (cây); chất thải của cá cung cấp dinh dưỡng cho cây","IOT","","Aquaponics là một mô hình nông nghiệp bền vững, tuần hoàn."
"1604","Autonomous Tractor","Máy kéo tự hành","Máy kéo có khả năng hoạt động trên đồng mà không cần người lái, sử dụng GPS, LiDAR và AI","IOT","","Autonomous Tractor là tương lai của các trang trại quy mô lớn."
"1605","RFID Ear Tags","Thẻ tai RFID","Thẻ đeo tai cho gia súc có gắn chip RFID (Nhận dạng qua tần số vô tuyến) để định danh và theo dõi tự động","IOT","","Khi gia súc đi qua cổng, đầu đọc sẽ tự động quét RFID Ear Tags để điểm danh."
"1606","GPS Collars (Livestock)","Vòng cổ GPS (cho vật nuôi)","Vòng cổ gắn thiết bị GPS để theo dõi vị trí của vật nuôi (thường là bò, cừu) trên các đồng cỏ rộng lớn","IOT","","GPS Collars giúp nông dân tìm thấy đàn gia súc của mình một cách dễ dàng."
"1607","Precision Livestock Farming","Chăn nuôi chính xác","Tương tự như "Precision Agriculture" nhưng áp dụng cho chăn nuôi, sử dụng công nghệ để quản lý từng cá thể vật nuôi","IOT","","Camera AI trong Precision Livestock Farming có thể phát hiện dáng đi bất thường của một con lợn."
"1608","Feed Management","Quản lý thức ăn chăn nuôi","Việc lập kế hoạch, theo dõi và tối ưu hóa việc cung cấp thức ăn cho vật nuôi để đảm bảo dinh dưỡng và giảm chi phí","IOT","","Hệ thống IoT tự động phân phối lượng thức ăn chính xác cho từng con bò dựa trên kế hoạch Feed Management."
"1609","Silo","Tháp chứa (nông sản)","Một cấu trúc hình trụ cao dùng để lưu trữ số lượng lớn các vật liệu rời (thường là ngũ cốc, thức ăn gia súc)","IOT","","Cảm biến IoT trong Silo có thể đo mức nông sản còn lại và độ ẩm bên trong."
"1610","Granary","Kho thóc/vựa lúa","Một tòa nhà dùng để lưu trữ ngũ cốc đã thu hoạch","IOT","","(Không có ví dụ cụ thể cho từ này trong ngữ cảnh IoT/OT)."
"1611","Return on Investment (ROI)","Tỷ suất hoàn vốn","Chỉ số tài chính đo lường lợi nhuận thu được so với chi phí đầu tư. ROI = (Lợi nhuận ròng / Chi phí đầu tư) * 100%","IOT","","Công ty tính toán ROI của dự án IoT để xem nó có đáng đầu tư hay không."
"1612","Total Cost of Ownership (TCO)","Tổng chi phí sở hữu","Ước tính toàn bộ chi phí liên quan đến việc mua, triển khai và vận hành một tài sản (như hệ thống IoT) trong suốt vòng đời của nó","IOT","","TCO của một hệ thống cảm biến không chỉ bao gồm tiền mua, mà còn cả chi phí bảo trì và thay pin."
"1613","Capital Expenditure (CapEx)","Chi phí đầu tư (vốn)","Chi phí mà một công ty bỏ ra để mua, duy trì hoặc nâng cấp các tài sản cố định (như mua máy chủ, cảm biến)","IOT","","Việc mua sắm thiết bị IoT ban đầu được tính là CapEx."
"1614","Operational Expenditure (OpEx)","Chi phí vận hành","Chi phí thường xuyên mà một công ty phải trả để vận hành (như tiền điện, phí thuê bao dữ liệu 4G cho cảm biến, lương nhân viên)","IOT","","Phí dịch vụ đám mây hàng tháng để lưu trữ dữ liệu IoT là một khoản OpEx."
"1615","Payback Period","Thời gian hoàn vốn","Khoảng thời gian cần thiết để lợi nhuận thu về từ một khoản đầu tư bằng với chi phí đầu tư ban đầu","IOT","","Dự án IoT này có Payback Period là 18 tháng."
"1616","Net Present Value (NPV)","Giá trị hiện tại ròng","Giá trị của tất cả các dòng tiền trong tương lai (cả thu và chi) của một dự án, được chiết khấu về thời điểm hiện tại. NPV > 0 thì dự án có lãi","IOT","","Phân tích NPV cho thấy dự án nhà máy thông minh này khả thi về mặt tài chính."
"1617","Internal Rate of Return (IRR)","Tỷ suất hoàn vốn nội bộ","Tỷ lệ chiết khấu mà tại đó NPV của một dự án bằng 0. IRR được dùng để đánh giá mức độ hấp dẫn của một khoản đầu tư","IOT","","Chúng ta chỉ đầu tư vào các dự án IoT có IRR cao hơn 15%."
"1618","Cost-Benefit Analysis (CBA)","Phân tích chi phí - lợi ích","Quá trình so sánh tổng chi phí dự kiến của một dự án với tổng lợi ích dự kiến để xác định xem dự án có đáng giá hay không","IOT","","CBA cho thấy lợi ích từ việc giảm lãng phí vượt xa chi phí lắp đặt hệ thống IoT."
"1619","Business Case","Hồ sơ/Luận cứ kinh doanh","Một tài liệu giải trình lý do (thường là về mặt tài chính) cho việc khởi động một dự án. Nó bao gồm CBA, rủi ro, và các lựa chọn","IOT","","Giám đốc yêu cầu một Business Case rõ ràng trước khi duyệt chi cho dự án IoT."
"1620","Use Case","Trường hợp/Kịch bản sử dụng","Mô tả về cách một người dùng hoặc hệ thống sẽ thực hiện một nhiệm vụ cụ thể. Trong IoT, nó mô tả một vấn đề cụ thể mà công nghệ sẽ giải quyết","IOT","","Một Use Case phổ biến của IoT là "theo dõi tài sản trong chuỗi cung ứng"."
"1621","Proof of Concept (PoC)","Bằng chứng/Minh chứng khái niệm","Một dự án quy mô nhỏ được thực hiện để xác minh tính khả thi của một ý tưởng hoặc công nghệ. Mục tiêu là để "chứng minh nó có thể hoạt động"","IOT","","Chúng tôi đang làm một PoC với 10 cảm biến trước khi triển khai cho 1000 cảm biến."
"1622","Pilot Project","Dự án thí điểm","Một dự án thử nghiệm quy mô nhỏ, được triển khai trong môi trường gần giống thật để kiểm tra mọi khía cạnh (công nghệ, quy trình, con người)","IOT","","Dự án thí điểm giám sát năng lượng sẽ được triển khai ở một nhà máy trước."
"1623","Prototype","Mẫu thử","Một phiên bản ban đầu, đơn giản của sản phẩm để thử nghiệm các khái niệm hoặc quy trình. Khác với PoC, Prototype thường là thứ "cầm nắm được"","IOT","","Nhóm kỹ sư đã tạo ra một Prototype của thiết bị đeo IoMT mới."
"1624","Minimum Viable Product (MVP)","Sản phẩm khả dụng tối thiểu","Phiên bản sản phẩm có đủ các tính năng cơ bản nhất để tung ra thị trường, thu hút người dùng sớm và thu thập phản hồi để phát triển tiếp","IOT","","MVP của ứng dụng nông nghiệp chỉ có tính năng xem dữ liệu cảm biến độ ẩm đất."
"1625","Scalability","Khả năng mở rộng","Khả năng của một hệ thống có thể xử lý khối lượng công việc tăng lên (ví dụ: từ 100 cảm biến lên 1.000.000 cảm biến) một cách hiệu quả","IOT","","Nền tảng IoT này được thiết kế với khả năng mở rộng rất cao."
"1626","Brownfield (Project)","Dự án Brownfield (hiện hữu)","Một dự án nâng cấp hoặc tích hợp công nghệ mới vào một hệ thống hoặc cơ sở hạ tầng cũ đang tồn tại (ví dụ: lắp IoT cho nhà máy cũ)","IOT","","Triển khai IoT trong dự án Brownfield khó khăn hơn vì phải tương thích với các máy móc cũ."
"1627","Greenfield (Project)","Dự án Greenfield (xây mới)","Một dự án được xây dựng từ đầu trên một nền tảng hoàn toàn mới, không bị ràng buộc bởi các hệ thống cũ","IOT","","Xây dựng một nhà máy thông minh mới hoàn toàn là một dự án Greenfield."
"1628","Legacy System","Hệ thống cũ / Hệ thống di sản","Một hệ thống, công nghệ hoặc ứng dụng phần mềm cũ đã lỗi thời nhưng vẫn đang được sử dụng","IOT","","Thách thức lớn là tích hợp dữ liệu từ các cảm biến IoT mới vào Legacy System của nhà máy."
"1629","Migration","Di chuyển / Chuyển đổi","Quá trình chuyển dữ liệu, ứng dụng hoặc quy trình từ một hệ thống (thường là cũ) sang một hệ thống mới","IOT","","Chúng tôi đang lên kế hoạch Migration dữ liệu từ máy chủ tại chỗ lên nền tảng IoT đám mây."
"1630","Integration","Tích hợp","Quá trình kết hợp các hệ thống con hoặc thành phần khác nhau (ví dụ: IoT, ERP, CRM) để chúng hoạt động cùng nhau như một hệ thống thống nhất","IOT","","Integration giữa nền tảng IoT và hệ thống ERP là rất quan trọng để quản lý kho hàng tự động."
"1631","Service Level Agreement (SLA)","Thỏa thuận mức độ dịch vụ","Một hợp đồng giữa nhà cung cấp dịch vụ và khách hàng, định nghĩa rõ ràng về mức độ dịch vụ (ví dụ: thời gian uptime 99.9%, thời gian phản hồi sự cố)","IOT","","SLA của nhà cung cấp nền tảng IoT cam kết thời gian chết không quá 1 giờ mỗi tháng."
"1632","Key Performance Indicator (KPI)","Chỉ số hiệu suất chính","Một giá trị có thể đo lường được, cho thấy mức độ hiệu quả của một tổ chức hoặc một hoạt động cụ thể trong việc đạt được mục tiêu chính","IOT","","Một KPI của dự án IoT là "giảm 15% thời gian dừng máy ngoài kế hoạch"."
"1633","Business Process Reengineering (BPR)","Tái cấu trúc quy trình kinh doanh","Việc xem xét và thiết kế lại các quy trình làm việc trong một tổ chức để cải thiện hiệu suất (chi phí, chất lượng, dịch vụ, tốc độ)","IOT","","Việc triển khai IoT thường đi kèm với BPR để tận dụng tối đa dữ liệu mới."
"1634","Business Process Management (BPM)","Quản lý quy trình kinh doanh","Một phương pháp luận để khám phá, mô hình hóa, phân tích, đo lường, cải thiện và tối ưu hóa các quy trình kinh doanh","IOT","","BPM giúp đảm bảo quy trình thu thập dữ liệu IoT được chuẩn hóa."
"1635","Change Management","Quản lý sự thay đổi","Một phương pháp tiếp cận có hệ thống để xử lý việc chuyển đổi hoặc thay đổi trong mục tiêu, quy trình hoặc công nghệ của một tổ chức","IOT","","Việc công nhân không muốn dùng hệ thống IoT mới là một vấn đề về Change Management."
